"CoreID","TreeID","plot.id","Site","tree.number","Species","Canopy.Class","Live.Dead","DBH..cm.","stems","total.cores","core.id","pith.preset","pith.yr","inner.present","inner.measured","outer.measured","bark.present","inner.dated","outer.dated","dated","Notes","zombie","plot"
"VUF149B","VUF149","VUB","Valles Caldera Upper",149,"PIEN","C","LIVE",32,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"VUF150A","VUF150","VUB","Valles Caldera Upper",150,"PIEN","C","LIVE",15.7,1,2,"A","N",NA,1972,1973,2008,"Y",1973,2008,"Y","BREAK",NA,"B"
"VUF150B","VUF150","VUB","Valles Caldera Upper",150,"PIEN","C","LIVE",15.7,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"VUF151A","VUF151","VUB","Valles Caldera Upper",151,"PIEN","C","LIVE",22.7,1,2,"A","N",1938,1941,1942,2011,"Y",1942,2011,"Y",NA,NA,"B"
"VUF151B","VUF151","VUB","Valles Caldera Upper",151,"PIEN","C","LIVE",22.7,1,2,"B","N",1938,1941,1942,2011,"Y",1942,2011,"Y",NA,NA,"B"
"WCA001A","WCA001","WCA","Willow Creek",1,"ACSA","C","LIVE",26.4,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA001B","WCA001","WCA","Willow Creek",1,"ACSA","C","LIVE",26.4,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA002A","WCA002","WCA","Willow Creek",2,"ACSA","S","LIVE",11.5,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA002B","WCA002","WCA","Willow Creek",2,"ACSA","S","LIVE",11.5,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA003A","WCA003","WCA","Willow Creek",3,"ACSA","C","LIVE",24,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA003B","WCA003","WCA","Willow Creek",3,"ACSA","C","LIVE",24,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA004A","WCA004","WCA","Willow Creek",4,"ACSA","C","LIVE",29.9,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA004B","WCA004","WCA","Willow Creek",4,"ACSA","C","LIVE",29.9,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA005A","WCA005","WCA","Willow Creek",5,"TIAM","C","LIVE",22.2,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA005B","WCA005","WCA","Willow Creek",5,"TIAM","C","LIVE",22.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA006A","WCA006","WCA","Willow Creek",6,"TIAM","C","LIVE",26.7,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA006B","WCA006","WCA","Willow Creek",6,"TIAM","C","LIVE",26.7,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA007A","WCA007","WCA","Willow Creek",7,"ACSA","C","LIVE",27.5,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA007B","WCA007","WCA","Willow Creek",7,"ACSA","C","LIVE",27.5,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA008A","WCA008","WCA","Willow Creek",8,"ACSA","C","LIVE",26.1,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA008B","WCA008","WCA","Willow Creek",8,"ACSA","C","LIVE",26.1,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA009A","WCA009","WCA","Willow Creek",9,"TIAM","C","LIVE",31.7,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA009B","WCA009","WCA","Willow Creek",9,"TIAM","C","LIVE",31.7,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA010A","WCA010","WCA","Willow Creek",10,"TIAM","C","LIVE",38,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA010B","WCA010","WCA","Willow Creek",10,"TIAM","C","LIVE",38,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA011A","WCA011","WCA","Willow Creek",11,"TIAM","C","LIVE",35.8,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA011B","WCA011","WCA","Willow Creek",11,"TIAM","C","LIVE",35.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA012A","WCA012","WCA","Willow Creek",12,"TIAM","C","LIVE",26.6,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA012B","WCA012","WCA","Willow Creek",12,"TIAM","C","LIVE",26.6,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA013A","WCA013","WCA","Willow Creek",13,"ACSA","C","LIVE",27.8,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA013B","WCA013","WCA","Willow Creek",13,"ACSA","C","LIVE",27.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA014A","WCA014","WCA","Willow Creek",14,"ACSA","C","LIVE",28,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA014B","WCA014","WCA","Willow Creek",14,"ACSA","C","LIVE",28,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA015A","WCA015","WCA","Willow Creek",15,"ACSA","C","LIVE",23.1,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA015B","WCA015","WCA","Willow Creek",15,"ACSA","C","LIVE",23.1,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA016A","WCA016","WCA","Willow Creek",16,"ACSA","C","LIVE",21.4,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA016B","WCA016","WCA","Willow Creek",16,"ACSA","C","LIVE",21.4,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA017A","WCA017","WCA","Willow Creek",17,"TIAM","C","LIVE",25.5,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA017B","WCA017","WCA","Willow Creek",17,"TIAM","C","LIVE",25.5,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA018A","WCA018","WCA","Willow Creek",18,"ACSA","C","LIVE",33.1,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA018B","WCA018","WCA","Willow Creek",18,"ACSA","C","LIVE",33.1,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA019A","WCA019","WCA","Willow Creek",19,"ACSA","I","LIVE",11.8,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA019B","WCA019","WCA","Willow Creek",19,"ACSA","I","LIVE",11.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA020A","WCA020","WCA","Willow Creek",20,"TIAM","C","LIVE",34.2,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA020B","WCA020","WCA","Willow Creek",20,"TIAM","C","LIVE",34.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA021A","WCA021","WCA","Willow Creek",21,"TIAM","C","LIVE",34.7,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA021B","WCA021","WCA","Willow Creek",21,"TIAM","C","LIVE",34.7,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA022A","WCA022","WCA","Willow Creek",22,"TIAM","C","LIVE",39.5,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA022B","WCA022","WCA","Willow Creek",22,"TIAM","C","LIVE",39.5,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA023A","WCA023","WCA","Willow Creek",23,"TIAM","C","LIVE",32.3,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA023B","WCA023","WCA","Willow Creek",23,"TIAM","C","LIVE",32.3,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA024A","WCA024","WCA","Willow Creek",24,"ACSA","I","LIVE",23.3,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA024B","WCA024","WCA","Willow Creek",24,"ACSA","I","LIVE",23.3,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA025A","WCA025","WCA","Willow Creek",25,"TIAM","C","LIVE",36.2,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA025B","WCA025","WCA","Willow Creek",25,"TIAM","C","LIVE",36.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA026A","WCA026","WCA","Willow Creek",26,"TIAM","C","LIVE",29.7,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA026B","WCA026","WCA","Willow Creek",26,"TIAM","C","LIVE",29.7,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA027A","WCA027","WCA","Willow Creek",27,"TIAM","C","LIVE",26.4,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA027B","WCA027","WCA","Willow Creek",27,"TIAM","C","LIVE",26.4,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA028A","WCA028","WCA","Willow Creek",28,"ACSA","C","LIVE",23.7,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA028B","WCA028","WCA","Willow Creek",28,"ACSA","C","LIVE",23.7,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA029A","WCA029","WCA","Willow Creek",29,"ACSA","C","LIVE",27.6,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA029B","WCA029","WCA","Willow Creek",29,"ACSA","C","LIVE",27.6,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA030A","WCA030","WCA","Willow Creek",30,"ACSA","C","LIVE",32.7,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA030B","WCA030","WCA","Willow Creek",30,"ACSA","C","LIVE",32.7,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA031A","WCA031","WCA","Willow Creek",31,"ACSA","C","LIVE",24.7,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA031B","WCA031","WCA","Willow Creek",31,"ACSA","C","LIVE",24.7,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA032A","WCA032","WCA","Willow Creek",32,"ACSA","C","LIVE",25.1,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA032B","WCA032","WCA","Willow Creek",32,"ACSA","C","LIVE",25.1,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA033A","WCA033","WCA","Willow Creek",33,"ACSA","C","LIVE",25.9,1,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA033B","WCA033","WCA","Willow Creek",33,"ACSA","C","LIVE",25.9,1,1,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA034A","WCA034","WCA","Willow Creek",34,"ACSA","C","LIVE",23.4,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA034B","WCA034","WCA","Willow Creek",34,"ACSA","C","LIVE",23.4,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA035A","WCA035","WCA","Willow Creek",35,"TIAM","C","LIVE",30.3,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA035B","WCA035","WCA","Willow Creek",35,"TIAM","C","LIVE",30.3,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA036A","WCA036","WCA","Willow Creek",36,"ACSA","C","LIVE",24.8,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA036B","WCA036","WCA","Willow Creek",36,"ACSA","C","LIVE",24.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA037A","WCA037","WCA","Willow Creek",37,"ACSA","C","LIVE",10.9,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA037B","WCA037","WCA","Willow Creek",37,"ACSA","C","LIVE",10.9,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA038A","WCA038","WCA","Willow Creek",38,"ACSA","C","LIVE",26,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA038B","WCA038","WCA","Willow Creek",38,"ACSA","C","LIVE",26,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA039A","WCA039","WCA","Willow Creek",39,"QURU","D","LIVE",74.8,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA039B","WCA039","WCA","Willow Creek",39,"QURU","D","LIVE",74.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA040A","WCA040","WCA","Willow Creek",40,"ACSA","C","LIVE",25.8,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCA040B","WCA040","WCA","Willow Creek",40,"ACSA","C","LIVE",25.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"WCB001A","WCB001","WCB","Willow Creek",1,"ACSA","C","LIVE",20.7,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB001B","WCB001","WCB","Willow Creek",1,"ACSA","C","LIVE",20.7,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB002A","WCB002","WCB","Willow Creek",2,"TIAM","C","LIVE",28.1,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB002B","WCB002","WCB","Willow Creek",2,"TIAM","C","LIVE",28.1,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB003A","WCB003","WCB","Willow Creek",3,"TIAM","C","LIVE",32.2,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB003B","WCB003","WCB","Willow Creek",3,"TIAM","C","LIVE",32.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB004A","WCB004","WCB","Willow Creek",4,"TIAM","C","LIVE",25.8,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB004B","WCB004","WCB","Willow Creek",4,"TIAM","C","LIVE",25.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB005A","WCB005","WCB","Willow Creek",5,"TIAM","C","LIVE",29.5,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB005B","WCB005","WCB","Willow Creek",5,"TIAM","C","LIVE",29.5,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB006A","WCB006","WCB","Willow Creek",6,"ACSA","I","LIVE",22.7,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB006B","WCB006","WCB","Willow Creek",6,"ACSA","I","LIVE",22.7,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB007A","WCB007","WCB","Willow Creek",7,"TIAM","C","LIVE",28.4,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB007B","WCB007","WCB","Willow Creek",7,"TIAM","C","LIVE",28.4,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB008A","WCB008","WCB","Willow Creek",8,"TIAM","C","LIVE",29.2,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB008B","WCB008","WCB","Willow Creek",8,"TIAM","C","LIVE",29.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB009A","WCB009","WCB","Willow Creek",9,"TIAM","C","LIVE",25.8,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB009B","WCB009","WCB","Willow Creek",9,"TIAM","C","LIVE",25.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB010A","WCB010","WCB","Willow Creek",10,"TIAM","C","LIVE",34,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB010B","WCB010","WCB","Willow Creek",10,"TIAM","C","LIVE",34,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB011A","WCB011","WCB","Willow Creek",11,"TIAM","C","LIVE",31.9,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB011B","WCB011","WCB","Willow Creek",11,"TIAM","C","LIVE",31.9,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB012A","WCB012","WCB","Willow Creek",12,"TIAM","C","LIVE",29.5,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB012B","WCB012","WCB","Willow Creek",12,"TIAM","C","LIVE",29.5,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB013A","WCB013","WCB","Willow Creek",13,"ACSA","C","LIVE",28.8,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB013B","WCB013","WCB","Willow Creek",13,"ACSA","C","LIVE",28.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB014A","WCB014","WCB","Willow Creek",14,"TIAM","C","LIVE",39.7,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB014B","WCB014","WCB","Willow Creek",14,"TIAM","C","LIVE",39.7,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB015A","WCB015","WCB","Willow Creek",15,"ACSA","C","LIVE",30.2,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB015B","WCB015","WCB","Willow Creek",15,"ACSA","C","LIVE",30.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB016A","WCB016","WCB","Willow Creek",16,"TIAM","C","LIVE",30,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB016B","WCB016","WCB","Willow Creek",16,"TIAM","C","LIVE",30,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB017A","WCB017","WCB","Willow Creek",17,"ACSA","C","LIVE",23,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB017B","WCB017","WCB","Willow Creek",17,"ACSA","C","LIVE",23,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB018A","WCB018","WCB","Willow Creek",18,"TIAM","C","LIVE",23.7,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB018B","WCB018","WCB","Willow Creek",18,"TIAM","C","LIVE",23.7,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB019A","WCB019","WCB","Willow Creek",19,"ACSA","I","LIVE",11,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB019B","WCB019","WCB","Willow Creek",19,"ACSA","I","LIVE",11,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB020A","WCB020","WCB","Willow Creek",20,"ACSA","S","LIVE",12.1,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB020B","WCB020","WCB","Willow Creek",20,"ACSA","S","LIVE",12.1,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB021A","WCB021","WCB","Willow Creek",21,"TIAM","C","LIVE",42.4,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB021B","WCB021","WCB","Willow Creek",21,"TIAM","C","LIVE",42.4,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB022A","WCB022","WCB","Willow Creek",22,"TIAM","C","LIVE",36.6,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB022B","WCB022","WCB","Willow Creek",22,"TIAM","C","LIVE",36.6,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB023A","WCB023","WCB","Willow Creek",23,"TIAM","C","LIVE",42.3,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB023B","WCB023","WCB","Willow Creek",23,"TIAM","C","LIVE",42.3,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB024A","WCB024","WCB","Willow Creek",24,"ACSA","I","LIVE",22.5,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB024B","WCB024","WCB","Willow Creek",24,"ACSA","I","LIVE",22.5,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB025A","WCB025","WCB","Willow Creek",25,"ACSA","C","LIVE",31,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB025B","WCB025","WCB","Willow Creek",25,"ACSA","C","LIVE",31,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB026A","WCB026","WCB","Willow Creek",26,"ACSA","SNAG","DEAD",28.5,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB026B","WCB026","WCB","Willow Creek",26,"ACSA","SNAG","DEAD",28.5,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB027A","WCB027","WCB","Willow Creek",27,"ACSA","C","LIVE",28.3,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB027B","WCB027","WCB","Willow Creek",27,"ACSA","C","LIVE",28.3,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB028A","WCB028","WCB","Willow Creek",28,"TIAM","C","LIVE",30.4,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB028B","WCB028","WCB","Willow Creek",28,"TIAM","C","LIVE",30.4,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB029A","WCB029","WCB","Willow Creek",29,"ACSA","C","LIVE",27,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB029B","WCB029","WCB","Willow Creek",29,"ACSA","C","LIVE",27,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB030A","WCB030","WCB","Willow Creek",30,"TIAM","C","LIVE",35.4,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB030B","WCB030","WCB","Willow Creek",30,"TIAM","C","LIVE",35.4,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB031A","WCB031","WCB","Willow Creek",31,"ACSA","C","LIVE",26.8,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB031B","WCB031","WCB","Willow Creek",31,"ACSA","C","LIVE",26.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB032A","WCB032","WCB","Willow Creek",32,"ACSA","C","LIVE",25.3,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB032B","WCB032","WCB","Willow Creek",32,"ACSA","C","LIVE",25.3,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB033A","WCB033","WCB","Willow Creek",33,"TIAM","C","LIVE",29.2,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB033B","WCB033","WCB","Willow Creek",33,"TIAM","C","LIVE",29.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB034A","WCB034","WCB","Willow Creek",34,"TIAM","C","LIVE",34.9,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB034B","WCB034","WCB","Willow Creek",34,"TIAM","C","LIVE",34.9,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB035A","WCB035","WCB","Willow Creek",35,"TIAM","C","LIVE",23,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB035B","WCB035","WCB","Willow Creek",35,"TIAM","C","LIVE",23,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB036A","WCB036","WCB","Willow Creek",36,"ACSA","I","LIVE",18,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB036B","WCB036","WCB","Willow Creek",36,"ACSA","I","LIVE",18,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB037A","WCB037","WCB","Willow Creek",37,"TIAM","C","LIVE",41.5,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB037B","WCB037","WCB","Willow Creek",37,"TIAM","C","LIVE",41.5,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB038A","WCB038","WCB","Willow Creek",38,"TIAM","C","LIVE",28.3,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"WCB038B","WCB038","WCB","Willow Creek",38,"TIAM","C","LIVE",28.3,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
