"CoreID","TreeID","plot.id","Site","tree.number","species","canopy.class","live.dead","dbh","stems","total.cores","core.id","pith.present","pith.yr","inner.present","inner.measured","outer.measured","bark.present","inner.dated","outer.dated","dated","Notes","zombie","plot","DBH..cm.","pith.offset","outer.present"
"MAC011A","MAC011","MAC","Michigan AmerifluxTower",11,"POGR","SNAG","DEAD",32.7,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA
"MAC011B","MAC011","MAC","Michigan AmerifluxTower",11,"POGR","SNAG","DEAD",32.7,1,2,"B","N",1919,1923,1925,2005,"Y",1925,2005,"Y",NA,NA,"C",NA,NA,NA
"MAC012A","MAC012","MAC","Michigan AmerifluxTower",12,"POGR","C","LIVE",41.3,1,2,"A",NA,NA,1919,1920,2013,"Y",1920,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC012B","MAC012","MAC","Michigan AmerifluxTower",12,"POGR","C","LIVE",41.3,1,2,"B","N",1917,1918,1919,2014,"Y",1919,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC013A","MAC013","MAC","Michigan AmerifluxTower",13,"BEPA","C","LIVE",21.4,1,2,"A",NA,NA,1929,1930,2013,"Y",1930,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC013B","MAC013","MAC","Michigan AmerifluxTower",13,"BEPA","C","LIVE",21.4,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA
"MAC014A","MAC014","MAC","Michigan AmerifluxTower",14,"QURU","C","LIVE",27.4,1,2,"A","N",1919,1923,1924,2014,"Y",1924,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC014B","MAC014","MAC","Michigan AmerifluxTower",14,"QURU","C","LIVE",27.4,1,2,"B","N",1919,1934,1935,2014,"Y",1935,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC015A","MAC015","MAC","Michigan AmerifluxTower",15,"PIST","S","LIVE",10.9,1,2,"A","N",1968,1970,1971,2013,"Y",1971,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC015B","MAC015","MAC","Michigan AmerifluxTower",15,"PIST","S","LIVE",10.9,1,2,"B","Y",1965,1965,1966,2013,"Y",1966,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC016A","MAC016","MAC","Michigan AmerifluxTower",16,"PIST","S","LIVE",10.1,1,2,"A","Y",1968,1968,1969,2011,"Y",1969,2011,"Y",NA,NA,"C",NA,NA,NA
"MAC016B","MAC016","MAC","Michigan AmerifluxTower",16,"PIST","S","LIVE",10.1,1,2,"B","Y",1967,1967,1968,2011,"Y",1968,2011,"Y",NA,NA,"C",NA,NA,NA
"MAC017A","MAC017","MAC","Michigan AmerifluxTower",17,"PIST","S","LIVE",11.3,1,2,"A","Y",1966,1966,1967,2013,"Y",1967,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC017B","MAC017","MAC","Michigan AmerifluxTower",17,"PIST","S","LIVE",11.3,1,2,"B","N",1966,1968,1969,2013,"Y",NA,NA,"N",NA,NA,"C",NA,NA,NA
"MAC018A","MAC018","MAC","Michigan AmerifluxTower",18,"PIST","SNAG","DEAD",12.3,1,2,"A","N",1963,1965,1966,2011,"Y",1966,2011,"Y",NA,NA,"C",NA,NA,NA
"MAC018B","MAC018","MAC","Michigan AmerifluxTower",18,"PIST","SNAG","DEAD",12.3,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA
"MAC019A","MAC019","MAC","Michigan AmerifluxTower",19,"BEPA","SNAG","DEAD",19,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA
"MAC019B","MAC019","MAC","Michigan AmerifluxTower",19,"BEPA","SNAG","DEAD",19,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA
"MAC020A","MAC020","MAC","Michigan AmerifluxTower",20,"PIST","I","LIVE",12.1,1,2,"A","Y",1962,1962,1963,2013,"Y",1963,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC020B","MAC020","MAC","Michigan AmerifluxTower",20,"PIST","I","LIVE",12.1,1,2,"B","N",1963,1965,1966,2013,"Y",1966,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC021A","MAC021","MAC","Michigan AmerifluxTower",21,"PIST","S","LIVE",10,1,2,"A","Y",1968,1968,1969,2014,"Y",NA,NA,"N",NA,NA,"C",NA,NA,NA
"MAC021B","MAC021","MAC","Michigan AmerifluxTower",21,"PIST","S","LIVE",10,1,2,"B","N",1968,1971,1972,2013,"Y",NA,NA,"N",NA,NA,"C",NA,NA,NA
"MAC022A","MAC022","MAC","Michigan AmerifluxTower",22,"POGR","SNAG","DEAD",14.1,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA
"MAC022B","MAC022","MAC","Michigan AmerifluxTower",22,"POGR","SNAG","DEAD",14.1,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA
"MAC023A","MAC023","MAC","Michigan AmerifluxTower",23,"POGR","C","LIVE",22.7,1,2,"A","N",1930,1935,1936,2013,"Y",1936,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC023B","MAC023","MAC","Michigan AmerifluxTower",23,"POGR","C","LIVE",22.7,1,2,"B","Y",1928,1928,1929,2013,"Y",1929,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC024A","MAC024","MAC","Michigan AmerifluxTower",24,"PIST","S","LIVE",14.8,1,2,"A","N",1970,1971,1972,2013,"Y",1972,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC024B","MAC024","MAC","Michigan AmerifluxTower",24,"PIST","S","LIVE",14.8,1,2,"B","N",1970,1971,1972,2013,"Y",1972,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC025A","MAC025","MAC","Michigan AmerifluxTower",25,"QURU","C","LIVE",33.2,1,2,"A","Y",1918,1918,1919,2014,"Y",1919,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC025B","MAC025","MAC","Michigan AmerifluxTower",25,"QURU","C","LIVE",33.2,1,2,"B","N",1918,1919,1920,2014,"Y",1920,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC026A","MAC026","MAC","Michigan AmerifluxTower",26,"QURU","C","LIVE",33,1,2,"A","N",1917,1918,1919,2014,"Y",1919,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC026B","MAC026","MAC","Michigan AmerifluxTower",26,"QURU","C","LIVE",33,1,2,"B","Y",1917,1917,1918,2014,"Y",1918,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC027A","MAC027","MAC","Michigan AmerifluxTower",27,"QURU","C","LIVE",26.9,1,2,"A","N",1924,1934,1935,2014,"Y",1935,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC027B","MAC027","MAC","Michigan AmerifluxTower",27,"QURU","C","LIVE",26.9,1,2,"B","Y",1918,1918,1919,2014,"Y",1919,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC028A","MAC028","MAC","Michigan AmerifluxTower",28,"QURU","C","LIVE",34.6,1,2,"A","N",1917,1921,1935,2014,"Y",1935,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC028B","MAC028","MAC","Michigan AmerifluxTower",28,"QURU","C","LIVE",34.6,1,2,"B","N",1919,1923,1924,2014,"Y",1924,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC029A","MAC029","MAC","Michigan AmerifluxTower",29,"QURU","C","LIVE",27.8,1,2,"A","N",1918,1925,1926,2014,"Y",1926,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC029B","MAC029","MAC","Michigan AmerifluxTower",29,"QURU","C","LIVE",27.8,1,2,"B","N",1921,1929,1930,2014,"Y",1930,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC030A","MAC030","MAC","Michigan AmerifluxTower",30,"PIST","S","LIVE",14.5,1,2,"A","N",1969,1969,1970,2013,"Y",1970,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC030B","MAC030","MAC","Michigan AmerifluxTower",30,"PIST","S","LIVE",14.5,1,2,"B","N",1969,1971,1972,2013,"Y",1972,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC031A","MAC031","MAC","Michigan AmerifluxTower",31,"POGR","C","LIVE",19.7,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA
"MAC031B","MAC031","MAC","Michigan AmerifluxTower",31,"POGR","C","LIVE",19.7,1,2,"B",NA,NA,1944,1945,2013,"Y",1945,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC032A","MAC032","MAC","Michigan AmerifluxTower",32,"POGR","SNAG","DEAD",27.5,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA
"MAC032B","MAC032","MAC","Michigan AmerifluxTower",32,"POGR","SNAG","DEAD",27.5,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA
"MAC033A","MAC033","MAC","Michigan AmerifluxTower",33,"POGR","C","LIVE",42,1,2,"A","N",1916,1919,1920,2013,"Y",1920,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC033B","MAC033","MAC","Michigan AmerifluxTower",33,"POGR","C","LIVE",42,1,2,"B","N",1916,1916,1917,2013,"Y",1917,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC034A","MAC034","MAC","Michigan AmerifluxTower",34,"POGR","C","LIVE",39.1,1,2,"A","N",1917,1918,1918,2013,"Y",1918,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC034B","MAC034","MAC","Michigan AmerifluxTower",34,"POGR","C","LIVE",39.1,1,2,"B","N",1915,1916,1917,2013,"Y",1917,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC035A","MAC035","MAC","Michigan AmerifluxTower",35,"POGR","SNAG","DEAD",23,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA
"MAC035B","MAC035","MAC","Michigan AmerifluxTower",35,"POGR","SNAG","DEAD",23,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA
"MAC036A","MAC036","MAC","Michigan AmerifluxTower",36,"PIST","I","LIVE",16.3,1,2,"A","N",1969,1974,1975,2014,"Y",1975,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC036B","MAC036","MAC","Michigan AmerifluxTower",36,"PIST","I","LIVE",16.3,1,2,"B","N",1969,1972,1973,2014,"Y",1973,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC037A","MAC037","MAC","Michigan AmerifluxTower",37,"PIST","I","LIVE",18.2,1,2,"A","N",1963,1968,1969,2014,"Y",1969,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC037B","MAC037","MAC","Michigan AmerifluxTower",37,"PIST","I","LIVE",18.2,1,2,"B","Y",1961,1961,1962,2014,"Y",1962,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC038A","MAC038","MAC","Michigan AmerifluxTower",38,"POGR","C","LIVE",32.9,1,2,"A","N",1925,1934,1935,2013,"Y",1935,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC038B","MAC038","MAC","Michigan AmerifluxTower",38,"POGR","C","LIVE",32.9,1,2,"B","N",1921,1928,1929,2013,"Y",1929,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC039A","MAC039","MAC","Michigan AmerifluxTower",39,"POGR","SNAG","DEAD",28,1,2,"A","N",1920,1921,1922,2010,"Y",1922,2010,"Y",NA,NA,"C",NA,NA,NA
"MAC039B","MAC039","MAC","Michigan AmerifluxTower",39,"POGR","SNAG","DEAD",28,1,2,"B",NA,NA,1928,1929,2010,"Y",1929,2010,"Y",NA,NA,"C",NA,NA,NA
"MAC040A","MAC040","MAC","Michigan AmerifluxTower",40,"ACRU","S","LIVE",16.5,1,2,"A","N",1928,1941,1942,2013,"Y",1942,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC040B","MAC040","MAC","Michigan AmerifluxTower",40,"ACRU","S","LIVE",16.5,1,2,"B","N",1930,1936,1937,2013,"Y",1937,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC041A","MAC041","MAC","Michigan AmerifluxTower",41,"ACRU","C","LIVE",23.3,1,2,"A","N",1917,1921,1922,2013,"Y",1922,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC041B","MAC041","MAC","Michigan AmerifluxTower",41,"ACRU","C","LIVE",23.3,1,2,"B","N",1919,1920,1921,2013,"Y",1921,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC042A","MAC042","MAC","Michigan AmerifluxTower",42,"ACRU","C","LIVE",22.4,1,2,"A",NA,NA,1928,1929,2013,"Y",1929,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC042B","MAC042","MAC","Michigan AmerifluxTower",42,"ACRU","C","LIVE",22.4,1,2,"B","N",1916,1924,1925,2013,"Y",1925,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC043A","MAC043","MAC","Michigan AmerifluxTower",43,"ACRU","C","LIVE",21,1,2,"A",NA,NA,1933,1934,2013,"Y",1934,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC043B","MAC043","MAC","Michigan AmerifluxTower",43,"ACRU","C","LIVE",21,1,2,"B",NA,NA,1940,1941,2013,"Y",1941,2013,"Y","ROT",NA,"C",NA,NA,NA
"MAC044A","MAC044","MAC","Michigan AmerifluxTower",44,"QURU","C","LIVE",35.8,1,2,"A","N",1931,1940,1941,2014,"Y",1941,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC044B","MAC044","MAC","Michigan AmerifluxTower",44,"QURU","C","LIVE",35.8,1,2,"B",NA,NA,1939,1940,2014,"Y",1940,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC045A","MAC045","MAC","Michigan AmerifluxTower",45,"PIST","S","LIVE",12.2,1,2,"A","N",1970,1970,1971,2012,"Y",1971,2012,"Y",NA,NA,"C",NA,NA,NA
"MAC045B","MAC045","MAC","Michigan AmerifluxTower",45,"PIST","S","LIVE",12.2,1,2,"B","N",1970,1972,1973,2012,"Y",1973,2012,"Y",NA,NA,"C",NA,NA,NA
"MAC046A","MAC046","MAC","Michigan AmerifluxTower",46,"QURU","C","LIVE",28.6,1,2,"A","N",1921,1928,1929,2014,"Y",1929,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC046B","MAC046","MAC","Michigan AmerifluxTower",46,"QURU","C","LIVE",28.6,1,2,"B","Y",1922,1922,1923,2014,"Y",1923,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC047A","MAC047","MAC","Michigan AmerifluxTower",47,"PIST","S","LIVE",13.8,1,2,"A","N",1966,1967,1968,2013,"Y",1968,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC047B","MAC047","MAC","Michigan AmerifluxTower",47,"PIST","S","LIVE",13.8,1,2,"B","N",1966,1969,1970,2014,"Y",1970,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC048A","MAC048","MAC","Michigan AmerifluxTower",48,"PIST","S","LIVE",12.2,1,2,"A","N",1967,1968,1969,2013,"Y",1969,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC048B","MAC048","MAC","Michigan AmerifluxTower",48,"PIST","S","LIVE",12.2,1,2,"B","Y",1967,1967,1968,2013,"Y",1968,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC049A","MAC049","MAC","Michigan AmerifluxTower",49,"ACRU","I","LIVE",15.9,1,2,"A","N",1916,1927,1928,2013,"Y",1928,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC049B","MAC049","MAC","Michigan AmerifluxTower",49,"ACRU","I","LIVE",15.9,1,2,"B",NA,NA,1928,1928,2013,"Y",NA,NA,"N",NA,NA,"C",NA,NA,NA
"MAC050A","MAC050","MAC","Michigan AmerifluxTower",50,"ACRU","I","LIVE",21.1,1,2,"A",NA,NA,1947,1948,2013,"Y",1948,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC050B","MAC050","MAC","Michigan AmerifluxTower",50,"ACRU","I","LIVE",21.1,1,2,"B",NA,NA,1929,1930,2013,"Y",1930,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC051A","MAC051","MAC","Michigan AmerifluxTower",51,"ACRU","I","LIVE",13.2,1,2,"A","N",1920,1922,1923,2013,"Y",1923,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC051B","MAC051","MAC","Michigan AmerifluxTower",51,"ACRU","I","LIVE",13.2,1,2,"B","N",1919,1922,1923,2013,"Y",1923,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC052A","MAC052","MAC","Michigan AmerifluxTower",52,"PIST","SNAG","DEAD",16,1,2,"A","N",1956,1962,1963,2011,"N",1963,2011,"Y",NA,NA,"C",NA,NA,NA
"MAC052B","MAC052","MAC","Michigan AmerifluxTower",52,"PIST","SNAG","DEAD",16,1,2,"B","Y",1956,1956,1957,2010,"N",1957,2010,"Y",NA,NA,"C",NA,NA,NA
"MAC053A","MAC053","MAC","Michigan AmerifluxTower",53,"BEPA","C","LIVE",23.1,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C",NA,NA,NA
"MAC053B","MAC053","MAC","Michigan AmerifluxTower",53,"BEPA","C","LIVE",23.1,1,2,"B","N",1916,1917,1918,2013,"Y",1918,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC054A","MAC054","MAC","Michigan AmerifluxTower",54,"ACRU","C","LIVE",24.5,1,2,"A","N",1921,1922,1923,2013,"Y",1923,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC054B","MAC054","MAC","Michigan AmerifluxTower",54,"ACRU","C","LIVE",24.5,1,2,"B","N",1920,1922,1923,2013,"Y",1923,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC055A","MAC055","MAC","Michigan AmerifluxTower",55,"ACRU","C","LIVE",26.7,1,2,"A","N",1920,1922,1923,2013,"Y",1923,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC055B","MAC055","MAC","Michigan AmerifluxTower",55,"ACRU","C","LIVE",26.7,1,2,"B","N",1921,1922,1923,2013,"Y",1923,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC056A","MAC056","MAC","Michigan AmerifluxTower",56,"ACRU","C","LIVE",22.9,1,2,"A",NA,NA,1927,1928,2013,"Y",1928,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC056B","MAC056","MAC","Michigan AmerifluxTower",56,"ACRU","C","LIVE",22.9,1,2,"B",NA,NA,1945,1946,2013,"Y",1945,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC057A","MAC057","MAC","Michigan AmerifluxTower",57,"QURU","C","LIVE",23.2,1,2,"A","N",1922,1926,1927,2014,"Y",1927,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC057B","MAC057","MAC","Michigan AmerifluxTower",57,"QURU","C","LIVE",23.2,1,2,"B","N",1924,1937,1938,2014,"Y",1938,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC058A","MAC058","MAC","Michigan AmerifluxTower",58,"BEPA","C","LIVE",10.2,1,2,"A",NA,NA,1927,1928,2013,"Y",1928,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC058B","MAC058","MAC","Michigan AmerifluxTower",58,"BEPA","C","LIVE",10.2,1,2,"B","N",1928,1931,1932,2013,"Y",NA,NA,"N",NA,NA,"C",NA,NA,NA
"MAC059A","MAC059","MAC","Michigan AmerifluxTower",59,"BEPA","C","LIVE",17.7,1,2,"A","N",1923,1928,1929,2013,"Y",1929,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC059B","MAC059","MAC","Michigan AmerifluxTower",59,"BEPA","C","LIVE",17.7,1,2,"B",NA,NA,1920,1921,2013,"Y",1921,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC060A","MAC060","MAC","Michigan AmerifluxTower",60,"BEPA","C","LIVE",22.3,1,2,"A","N",1916,1917,1918,2013,"Y",1918,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC060B","MAC060","MAC","Michigan AmerifluxTower",60,"BEPA","C","LIVE",22.3,1,2,"B","N",1918,1924,1925,2013,"Y",1925,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC061A","MAC061","MAC","Michigan AmerifluxTower",61,"PIST","S","LIVE",18.8,1,2,"A","N",1959,1961,1962,2013,"Y",1962,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC061B","MAC061","MAC","Michigan AmerifluxTower",61,"PIST","S","LIVE",18.8,1,2,"B","N",1962,1965,1966,2013,"Y",1966,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC062A","MAC062","MAC","Michigan AmerifluxTower",62,"BEPA","C","LIVE",22.3,1,2,"A","N",1924,1928,1929,2012,"N",1929,2012,"Y",NA,"Y","C",NA,NA,NA
"MAC062B","MAC062","MAC","Michigan AmerifluxTower",62,"BEPA","C","LIVE",22.3,1,2,"B","N",1921,1930,1931,2012,"Y",1931,2012,"Y",NA,"Y","C",NA,NA,NA
"MAC063A","MAC063","MAC","Michigan AmerifluxTower",63,"QURU","D","LIVE",37.8,1,2,"A","N",1909,1916,1917,2014,"Y",1917,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC063B","MAC063","MAC","Michigan AmerifluxTower",63,"QURU","D","LIVE",37.8,1,2,"B","N",1906,1921,1922,2014,"Y",1922,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC064A","MAC064","MAC","Michigan AmerifluxTower",64,"QURU","C","LIVE",39.3,1,2,"A","N",1912,1912,1913,2014,"Y",1913,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC064B","MAC064","MAC","Michigan AmerifluxTower",64,"QURU","C","LIVE",39.3,1,2,"B","N",1912,1913,1914,2014,"Y",1914,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC065A","MAC065","MAC","Michigan AmerifluxTower",65,"ACRU","S","LIVE",11.3,1,2,"A","N",1938,1947,1948,2013,"Y",1948,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC065B","MAC065","MAC","Michigan AmerifluxTower",65,"ACRU","S","LIVE",11.3,1,2,"B","N",1938,1940,1941,2013,"Y",1941,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC066A","MAC066","MAC","Michigan AmerifluxTower",66,"ACRU","S","LIVE",10.6,1,2,"A","N",1926,1929,1934,2013,"Y",1934,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC066B","MAC066","MAC","Michigan AmerifluxTower",66,"ACRU","S","LIVE",10.6,1,2,"B","N",1924,1934,1935,2013,"Y",1935,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC067A","MAC067","MAC","Michigan AmerifluxTower",67,"QURU","C","LIVE",26.7,1,2,"A","N",1935,1936,1937,2014,"Y",1937,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC067B","MAC067","MAC","Michigan AmerifluxTower",67,"QURU","C","LIVE",26.7,1,2,"B","N",1936,1939,1940,2014,"Y",1940,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC068A","MAC068","MAC","Michigan AmerifluxTower",68,"QURU","C","LIVE",27.8,1,2,"A","N",1932,1937,1938,2014,"Y",1938,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC068B","MAC068","MAC","Michigan AmerifluxTower",68,"QURU","C","LIVE",27.8,1,2,"B","N",1931,1946,1947,2014,"Y",1947,2014,"Y",NA,NA,"C",NA,NA,NA
"MAC069A","MAC069","MAC","Michigan AmerifluxTower",69,"POGR","C","LIVE",35.5,1,2,"A",NA,NA,1940,1941,2013,"Y",1941,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC069B","MAC069","MAC","Michigan AmerifluxTower",69,"POGR","C","LIVE",35.5,1,2,"B",NA,NA,1946,1947,2013,"Y",1947,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC070A","MAC070","MAC","Michigan AmerifluxTower",70,"ACRU","SNAG","DEAD",15.4,1,2,"A","Y",1919,1919,1920,1997,"Y",1920,1997,"Y",NA,NA,"C",NA,NA,NA
"MAC070B","MAC070","MAC","Michigan AmerifluxTower",70,"ACRU","SNAG","DEAD",15.4,1,2,"B","N",1917,1920,1921,2003,"Y",1921,2003,"Y",NA,NA,"C",NA,NA,NA
"MAC071A","MAC071","MAC","Michigan AmerifluxTower",71,"ACRU","S","LIVE",10.8,1,2,"A",NA,NA,1932,1933,2013,"Y",1933,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC071B","MAC071","MAC","Michigan AmerifluxTower",71,"ACRU","S","LIVE",10.8,1,2,"B",NA,NA,1934,1935,2013,"Y",1935,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC072A","MAC072","MAC","Michigan AmerifluxTower",72,"PIST","S","LIVE",10.7,1,2,"A","N",1969,1973,1974,2013,"Y",1974,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC072B","MAC072","MAC","Michigan AmerifluxTower",72,"PIST","S","LIVE",10.7,1,2,"B","N",1969,1971,1972,2013,"Y",1972,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC073A","MAC073","MAC","Michigan AmerifluxTower",73,"BEPA","I","LIVE",19,1,2,"A","N",1914,1921,1922,2011,"Y",1922,2011,"Y",NA,"Y","C",NA,NA,NA
"MAC073B","MAC073","MAC","Michigan AmerifluxTower",73,"BEPA","I","LIVE",19,1,2,"B","N",1918,1918,1920,2011,"Y",1920,2011,"Y",NA,"Y","C",NA,NA,NA
"MAC074A","MAC074","MAC","Michigan AmerifluxTower",74,"BEPA","C","LIVE",20.1,1,2,"A","N",1917,1919,1920,2013,"Y",1920,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC074B","MAC074","MAC","Michigan AmerifluxTower",74,"BEPA","C","LIVE",20.1,1,2,"B","N",1918,1921,1922,2013,"Y",1922,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC075A","MAC075","MAC","Michigan AmerifluxTower",75,"BEPA","C","LIVE",18.5,1,2,"A","N",1917,1925,1926,2013,"Y",1926,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC075B","MAC075","MAC","Michigan AmerifluxTower",75,"BEPA","C","LIVE",18.5,1,2,"B","N",1917,1918,1918,2013,"Y",1918,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC076A","MAC076","MAC","Michigan AmerifluxTower",76,"PIST","SNAG","DEAD",15.4,1,2,"A","N",1968,1971,1972,2012,"Y",1972,2012,"Y",NA,NA,"C",NA,NA,NA
"MAC076B","MAC076","MAC","Michigan AmerifluxTower",76,"PIST","SNAG","DEAD",15.4,1,2,"B","N",1968,1968,1969,2012,"Y",1969,2012,"Y",NA,NA,"C",NA,NA,NA
"MAC077A","MAC077","MAC","Michigan AmerifluxTower",77,"POGR","C","LIVE",22.8,1,2,"A","N",1924,1929,1930,2013,"Y",1930,2013,"Y",NA,NA,"C",NA,NA,NA
"MAC077B","MAC077","MAC","Michigan AmerifluxTower",77,"POGR","C","LIVE",22.8,1,2,"B",NA,NA,1940,1944,2013,"Y",1944,2013,"Y",NA,NA,"C",NA,NA,NA
"MFA001A","MFA001","MFA","Michigan Facet Site",1,"QURU","D","LIVE",32,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA
"MFA001B","MFA001","MFA","Michigan Facet Site",1,"QURU","D","LIVE",32,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA
"MFA002A","MFA002","MFA","Michigan Facet Site",2,"QURU","D","LIVE",29.4,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA
"MFA002B","MFA002","MFA","Michigan Facet Site",2,"QURU","D","LIVE",29.4,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA
