"TreeID","PlotID","Site","Species","Canopy.Class","Live.Dead","DBH..cm.","Stems","Total.Cores","Tree","Basal.Area..cm2.","basal.area..m2.ha.","Density..stems.ha.","notes","Distance","Azimuth","plot"
"OOB015","OOB","Oak Openings Toledo","QUVE","D","LIVE",48.1,1,0,15,1817.1,1.44600625,7.957747155,NA,7.85,36,"B"
"OOB016","OOB","Oak Openings Toledo","QUAL","I","LIVE",29.9,1,0,16,702.2,0.55875625,7.957747155,NA,10.32,22,"B"
"OOB017","OOB","Oak Openings Toledo","ACRU","S","LIVE",11.6,1,0,17,105.7,0.199053254,18.83490451,NA,7.19,9,"B"
"OOB018","OOB","Oak Openings Toledo","QUVE","D","LIVE",48.5,1,0,18,1847.5,1.47015625,7.957747155,NA,12.12,6,"B"
"OOB019","OOB","Oak Openings Toledo","QUAL","S","LIVE",12.6,1,0,19,124.7,0.234852071,18.83490451,NA,12.35,346,"B"
"OOB020","OOB","Oak Openings Toledo","ACRU","I","LIVE",10.8,1,0,20,91.6,0.172544379,18.83490451,NA,11.19,331,"B"
"OOB021","OOB","Oak Openings Toledo","ACRU","I","LIVE",10.8,1,0,21,91.6,0.172544379,18.83490451,NA,12.11,320,"B"
"OOB022","OOB","Oak Openings Toledo","SAAL","SNAG","DEAD",14.9,1,0,22,174.4,0.32841716,18.83490451,NA,8.4,326,"B"
"OOB023","OOB","Oak Openings Toledo","QUVE","C","LIVE",28.3,1,0,23,629,0.50055625,7.957747155,NA,6,339,"B"
"OOB024","OOB","Oak Openings Toledo","ACRU","S","LIVE",12.7,1,0,24,126.7,0.238594675,18.83490451,NA,3.32,313,"B"
"OOB025","OOB","Oak Openings Toledo","QUVE","D","LIVE",37.6,1,0,25,1110.4,0.8836,7.957747155,NA,4.51,303,"B"
"OOB026","OOB","Oak Openings Toledo","ACRU","S","LIVE",10.8,1,0,26,91.6,0.172544379,18.83490451,NA,8.26,312,"B"
"OOB027","OOB","Oak Openings Toledo","QUVE","I","LIVE",24,1,0,27,452.4,0.36,7.957747155,NA,10.31,305,"B"
"OOB028","OOB","Oak Openings Toledo","QUAL","I","LIVE",18,1,0,28,254.5,0.479289941,18.83490451,NA,8.1,250,"B"
"OOB029","OOB","Oak Openings Toledo","QUAL","C","LIVE",34.5,1,0,29,934.8,0.74390625,7.957747155,NA,13.72,241,"B"
"OOB030","OOB","Oak Openings Toledo","QUVE","C","LIVE",34.9,1,0,30,956.6,0.76125625,7.957747155,NA,13.39,233,"B"
"OOB031","OOB","Oak Openings Toledo","QUVE","D","LIVE",50.5,1,0,31,2003,1.59390625,7.957747155,NA,14.46,230,"B"
"OOB032","OOB","Oak Openings Toledo","QUVE","SNAG","DEAD",25.9,1,0,32,526.9,0.41925625,7.957747155,NA,14.5,233,"B"
"OOB033","OOB","Oak Openings Toledo","QUAL","SNAG","DEAD",12.5,1,0,33,122.7,0.231139053,18.83490451,NA,6.85,225,"B"
"OOB034","OOB","Oak Openings Toledo","QUAL","S","LIVE",13.8,1,0,34,149.6,0.281715976,18.83490451,NA,7.82,224,"B"
"OOB035","OOB","Oak Openings Toledo","QUVE","D","LIVE",36.9,1,0,35,1069.4,0.85100625,7.957747155,NA,19.5,197,"B"
"OOB036","OOB","Oak Openings Toledo","QUVE","SNAG","DEAD",26.9,1,0,36,568.3,0.45225625,7.957747155,NA,18.97,198,"B"
"OOB037","OOB","Oak Openings Toledo","QUVE","D","LIVE",30.3,1,0,37,721.1,0.57380625,7.957747155,NA,15.55,172,"B"
"OOB038","OOB","Oak Openings Toledo","QUVE","D","LIVE",38,1,0,38,1134.1,0.9025,7.957747155,NA,17.95,156,"B"
"OOB039","OOB","Oak Openings Toledo","QUVE","C","LIVE",43.8,1,0,39,1506.7,1.199025,7.957747155,NA,15.47,124,"B"
"OOB040","OOB","Oak Openings Toledo","QUVE","C","LIVE",46.5,1,0,40,1698.2,1.35140625,7.957747155,NA,15.92,123,"B"
"OOB041","OOB","Oak Openings Toledo","QURU","SNAG","DEAD",39.7,1,0,41,1237.9,0.98505625,7.957747155,NA,17.12,112,"B"
"OOB042","OOB","Oak Openings Toledo","QUVE","C","LIVE",31.7,1,0,42,789.2,0.62805625,7.957747155,NA,15.47,66,"B"
"OOB043","OOB","Oak Openings Toledo","QUAL","C","LIVE",34.5,1,0,43,934.8,0.74390625,7.957747155,NA,18.43,17,"B"
"OOB044","OOB","Oak Openings Toledo","QUAL","I","LIVE",21.3,1,0,44,356.3,0.28355625,7.957747155,NA,18.27,15,"B"
"OOB045","OOB","Oak Openings Toledo","QURU","C","LIVE",27.7,1,0,45,602.6,0.47955625,7.957747155,"split with small guy",13.53,11,"B"
"OOB046","OOB","Oak Openings Toledo","PRSE","C","LIVE",26,1,0,46,530.9,0.4225,7.957747155,NA,16.37,324,"B"
"OOB047","OOB","Oak Openings Toledo","QUAL","I","LIVE",34,1,0,47,907.9,0.7225,7.957747155,NA,15.35,16,"B"
"OOB048","OOB","Oak Openings Toledo","QUAL","I","LIVE",35.2,1,0,48,973.1,0.7744,7.957747155,NA,16.27,16,"B"
"OOB049","OOB","Oak Openings Toledo","QUVE","C","LIVE",39.6,1,0,49,1231.6,0.9801,7.957747155,NA,19.9,290,"B"
"OOB050","OOB","Oak Openings Toledo","QUVE","C","LIVE",28.6,1,0,50,642.4,0.511225,7.957747155,NA,15.42,276,"B"
"OOB051","OOB","Oak Openings Toledo","QUAL","I","LIVE",20.7,1,0,51,336.5,0.26780625,7.957747155,NA,16.76,248,"B"
"OOC001","OOC","Oak Openings Toledo","ACRU","S","LIVE",18.5,1,0,1,268.8,0.506286982,18.83490451,"TAG: 1601 RM#7",8.52,206,"C"
"OOC002","OOC","Oak Openings Toledo","ACRU","S","LIVE",13,1,0,2,132.7,0.25,18.83490451,NA,8,205,"C"
"OOC003","OOC","Oak Openings Toledo","QURU","D","LIVE",40.5,1,0,3,1288.2,1.02515625,7.957747155,NA,6.43,193,"C"
"OOC004","OOC","Oak Openings Toledo","QUAL","S","LIVE",21.5,1,0,4,363.1,0.28890625,7.957747155,NA,12.59,155,"C"
"OOC005","OOC","Oak Openings Toledo","QUAL","I","LIVE",29.8,1,0,5,697.5,0.555025,7.957747155,NA,11.52,150,"C"
"OOC006","OOC","Oak Openings Toledo","QUAL","I","LIVE",28.7,1,0,6,646.9,0.51480625,7.957747155,NA,7.1,145,"C"
"OOC007","OOC","Oak Openings Toledo","QUAL","I","LIVE",25.2,1,0,7,498.8,0.3969,7.957747155,NA,5.08,168,"C"
"OOC008","OOC","Oak Openings Toledo","QUAL","SNAG","DEAD",18.3,1,0,8,263,0.495399408,18.83490451,NA,4.37,165,"C"
"OOC009","OOC","Oak Openings Toledo","QUAL","I","LIVE",19.8,1,0,9,307.9,0.579940828,18.83490451,NA,7.24,118,"C"
"OOC010","OOC","Oak Openings Toledo","QUAL","SNAG","DEAD",16.7,1,0,10,219,0.412559172,18.83490451,NA,10.81,120,"C"
"OOC011","OOC","Oak Openings Toledo","QURU","D","LIVE",38.1,1,0,11,1140.1,0.90725625,7.957747155,NA,12.77,102,"C"
"OOC012","OOC","Oak Openings Toledo","QURU","D","LIVE",35,1,0,12,962.1,0.765625,7.957747155,NA,6.86,94,"C"
"OOC013","OOC","Oak Openings Toledo","ACRU","I","LIVE",18.1,1,0,13,257.3,0.484630178,18.83490451,NA,6.22,97,"C"
"OOC014","OOC","Oak Openings Toledo","QUAL","C","LIVE",39,1,0,14,1194.6,0.950625,7.957747155,NA,11.82,75,"C"
"OOC015","OOC","Oak Openings Toledo","QUAL","C","LIVE",26.7,1,0,15,559.9,0.44555625,7.957747155,NA,11.76,70,"C"
"OOC016","OOC","Oak Openings Toledo","QUVE","C","LIVE",28.7,1,0,16,646.9,0.51480625,7.957747155,NA,9.01,40,"C"
"OOC017","OOC","Oak Openings Toledo","QUAL","I","LIVE",23,1,0,17,415.5,0.330625,7.957747155,NA,8.83,38,"C"
"OOC018","OOC","Oak Openings Toledo","QUAL","C","LIVE",26.7,1,0,18,559.9,0.44555625,7.957747155,NA,1.5,40,"C"
"OOC019","OOC","Oak Openings Toledo","ACRU","I","LIVE",13,1,0,19,132.7,0.25,18.83490451,NA,2.01,0,"C"
"OOC020","OOC","Oak Openings Toledo","QURU","D","LIVE",41.1,1,0,20,1326.7,1.05575625,7.957747155,NA,5.45,5,"C"
"OOC021","OOC","Oak Openings Toledo","QUVE","D","LIVE",57.6,1,0,21,2605.8,2.0736,7.957747155,NA,13,25,"C"
"OOC022","OOC","Oak Openings Toledo","PRSE","I","LIVE",21,1,0,22,346.4,0.275625,7.957747155,NA,9.06,350,"C"
"OOC023","OOC","Oak Openings Toledo","ACRU","S","LIVE",12.7,1,0,23,126.7,0.238594675,18.83490451,NA,7.27,328,"C"
"OOC024","OOC","Oak Openings Toledo","PRSE","C","LIVE",26.2,1,0,24,539.1,0.429025,7.957747155,NA,4.3,305,"C"
"OOC025","OOC","Oak Openings Toledo","QUAL","D","LIVE",29.5,1,0,25,683.5,0.54390625,7.957747155,NA,5.48,278,"C"
"OOC026","OOC","Oak Openings Toledo","ACRU","I","LIVE",17.2,1,0,26,232.4,0.437633136,18.83490451,NA,3.33,263,"C"
"OOC027","OOC","Oak Openings Toledo","ACRU","S","LIVE",12.7,1,0,27,126.7,0.238594675,18.83490451,NA,3.31,255,"C"
"OOC028","OOC","Oak Openings Toledo","QUAL","SNAG","DEAD",20.2,1,0,28,320.5,0.255025,7.957747155,NA,5.57,240,"C"
"OOC029","OOC","Oak Openings Toledo","QUAL","I","LIVE",22.4,1,0,29,394.1,0.3136,7.957747155,NA,12.86,290,"C"
"OOC030","OOC","Oak Openings Toledo","QUVE","D","LIVE",37.4,1,0,30,1098.6,0.874225,7.957747155,NA,12.38,278,"C"
"OOC031","OOC","Oak Openings Toledo","QUAL","I","LIVE",19.1,1,0,31,286.5,0.539659763,18.83490451,NA,11.38,262,"C"
"OOC032","OOC","Oak Openings Toledo","QUAL","C","LIVE",36.1,1,0,32,1023.5,0.81450625,7.957747155,NA,11.87,232,"C"
"OOC033","OOC","Oak Openings Toledo","QUAL","C","LIVE",24.2,1,0,33,460,0.366025,7.957747155,NA,17.88,195,"C"
"OOC034","OOC","Oak Openings Toledo","QUAL","C","LIVE",32.8,1,0,34,845,0.6724,7.957747155,NA,18.25,192,"C"
"OOC035","OOC","Oak Openings Toledo","QUAL","I","LIVE",21.2,1,0,35,353,0.2809,7.957747155,NA,16.4,194,"C"
"OOC036","OOC","Oak Openings Toledo","QUAL","C","LIVE",29.1,1,0,36,665.1,0.52925625,7.957747155,NA,14.63,190,"C"
"OOC037","OOC","Oak Openings Toledo","QUAL","C","LIVE",26.3,1,0,37,543.3,0.43230625,7.957747155,NA,19.85,185,"C"
"OOC038","OOC","Oak Openings Toledo","QUAL","C","LIVE",24.9,1,0,38,487,0.38750625,7.957747155,NA,18.15,165,"C"
"OOC039","OOC","Oak Openings Toledo","QUAL","C","LIVE",27.9,1,0,39,611.4,0.48650625,7.957747155,NA,14.95,165,"C"
"OOC040","OOC","Oak Openings Toledo","QUAL","C","LIVE",27.4,1,0,40,589.6,0.469225,7.957747155,NA,18.1,137,"C"
"OOC041","OOC","Oak Openings Toledo","QUAL","C","LIVE",26.8,1,0,41,564.1,0.4489,7.957747155,NA,15.98,130,"C"
"OOC042","OOC","Oak Openings Toledo","QUAL","C","LIVE",37.7,1,0,42,1116.3,0.88830625,7.957747155,NA,19.5,108,"C"
"OOC043","OOC","Oak Openings Toledo","QUAL","SNAG","DEAD",20.4,1,0,43,326.9,0.2601,7.957747155,NA,19.15,105,"C"
"OOC044","OOC","Oak Openings Toledo","QUAL","I","LIVE",22.8,1,0,44,408.3,0.3249,7.957747155,NA,18.47,84,"C"
"OOC045","OOC","Oak Openings Toledo","QUVE","D","LIVE",33.1,1,0,45,860.5,0.68475625,7.957747155,NA,15.85,17,"C"
"OOC046","OOC","Oak Openings Toledo","QUAL","C","LIVE",31.2,1,0,46,764.5,0.6084,7.957747155,NA,14.01,333,"C"
"OOC047","OOC","Oak Openings Toledo","QURU","D","LIVE",34.5,1,0,47,934.8,0.74390625,7.957747155,NA,15.32,325,"C"
"OOC048","OOC","Oak Openings Toledo","QURU","D","LIVE",48.8,1,0,48,1870.4,1.4884,7.957747155,NA,14.79,324,"C"
"OOC049","OOC","Oak Openings Toledo","QUAL","D","LIVE",47.8,1,0,49,1794.5,1.428025,7.957747155,NA,18.25,278,"C"
"OOC050","OOC","Oak Openings Toledo","QUVE","SNAG","DEAD",30.4,1,0,50,725.8,0.5776,7.957747155,NA,16.81,263,"C"
"SRA001","SRA","Savannah River","PIPA","C","LIVE",28.6,1,2,1,642.4,0.511225,7.957747155,NA,3.89,45,"A"
"SRA002","SRA","Savannah River","PIPA","C","LIVE",30.7,1,2,2,740.2,0.58905625,7.957747155,NA,6.47,63,"A"
"SRA003","SRA","Savannah River","PIPA","C","LIVE",31.3,1,2,3,769.4,0.61230625,7.957747155,NA,9.92,73,"A"
"SRA004","SRA","Savannah River","PIPA","C","LIVE",28.5,1,2,4,637.9,0.50765625,7.957747155,NA,11.68,72,"A"
"SRA005","SRA","Savannah River","PIPA","C","LIVE",35.1,1,2,5,967.6,0.77000625,7.957747155,NA,8.72,125,"A"
"SRA006","SRA","Savannah River","PIPA","C","LIVE",29.4,1,2,6,678.9,0.540225,7.957747155,NA,6.3,119,"A"
"SRA007","SRA","Savannah River","PIPA","C","LIVE",28.6,1,2,7,642.4,0.511225,7.957747155,NA,2.42,156,"A"
"SRA008","SRA","Savannah River","PIPA","C","LIVE",31.6,1,2,8,784.3,0.6241,7.957747155,NA,5.45,146,"A"
"SRA009","SRA","Savannah River","PIPA","C","LIVE",25.2,1,2,9,498.8,0.3969,7.957747155,NA,9.36,154,"A"
"SRA010","SRA","Savannah River","PIPA","C","LIVE",30,1,2,10,706.9,0.5625,7.957747155,NA,13.66,158,"A"
"SRA011","SRA","Savannah River","PIPA","C","LIVE",29,1,2,11,660.5,0.525625,7.957747155,NA,12.9,172,"A"
"SRA012","SRA","Savannah River","PIPA","C","LIVE",28.7,1,2,12,646.9,0.51480625,7.957747155,NA,7.73,169,"A"
"SRA013","SRA","Savannah River","PIPA","C","LIVE",26.9,1,2,13,568.3,0.45225625,7.957747155,NA,7.58,187,"A"
"SRA014","SRA","Savannah River","PIPA","C","LIVE",28,1,2,14,615.8,0.49,7.957747155,NA,12.84,195,"A"
"SRA015","SRA","Savannah River","PIPA","C","LIVE",21.5,1,2,15,363.1,0.28890625,7.957747155,NA,13.18,203,"A"
"SRA016","SRA","Savannah River","PIPA","C","LIVE",27.7,1,2,16,602.6,0.47955625,7.957747155,NA,8.25,210,"A"
"SRA017","SRA","Savannah River","PIPA","C","LIVE",21.5,1,2,17,363.1,0.28890625,7.957747155,NA,5.41,221,"A"
"SRA018","SRA","Savannah River","PIPA","C","LIVE",31.8,1,2,18,794.2,0.632025,7.957747155,NA,7.8,234,"A"
"SRA019","SRA","Savannah River","PIPA","C","LIVE",32.9,1,2,19,850.1,0.67650625,7.957747155,NA,12.12,234,"A"
"SRA020","SRA","Savannah River","PIPA","C","LIVE",25.9,1,2,20,526.9,0.41925625,7.957747155,NA,9.42,274,"A"
"SRA021","SRA","Savannah River","PIPA","C","LIVE",26.9,1,2,21,568.3,0.45225625,7.957747155,NA,5.17,279,"A"
"SRA022","SRA","Savannah River","PIPA","C","LIVE",29,1,2,22,660.5,0.525625,7.957747155,NA,2.54,275,"A"
"SRA023","SRA","Savannah River","PIPA","C","LIVE",40.1,1,2,23,1262.9,1.00500625,7.957747155,NA,8.9,295,"A"
"SRA024","SRA","Savannah River","PIPA","C","LIVE",33.5,1,2,24,881.4,0.70140625,7.957747155,NA,8.35,342,"A"
"SRA025","SRA","Savannah River","PIPA","C","LIVE",35.8,1,2,25,1006.6,0.801025,7.957747155,NA,5.32,354,"A"
"SRB001","SRB","Savannah River","PIPA","C","LIVE",20.6,1,2,1,333.3,0.265225,7.957747155,NA,5.14,169,"B"
"SRB002","SRB","Savannah River","PIPA","C","LIVE",44.1,1,2,2,1527.5,1.21550625,7.957747155,NA,9.22,174,"B"
"SRB003","SRB","Savannah River","PIPA","SNAG","DEAD",15.3,1,2,3,183.9,0.346286982,18.83490451,NA,5.37,195,"B"
"SRB004","SRB","Savannah River","PIPA","SNAG","DEAD",23.9,1,2,4,448.6,0.35700625,7.957747155,NA,4.64,272,"B"
"SRB005","SRB","Savannah River","PIPA","C","LIVE",28.5,1,2,5,637.9,0.50765625,7.957747155,NA,11.21,270,"B"
"SRB006","SRB","Savannah River","PIPA","SNAG","DEAD",27.4,1,2,6,589.6,0.469225,7.957747155,NA,8.48,287,"B"
"SRB007","SRB","Savannah River","PIPA","D","LIVE",23.1,1,2,7,419.1,0.33350625,7.957747155,NA,9.16,305,"B"
"SRB008","SRB","Savannah River","PIPA","C","LIVE",27.9,1,2,8,611.4,0.48650625,7.957747155,NA,10.31,328,"B"
"SRB009","SRB","Savannah River","PIPA","C","LIVE",31.1,1,2,9,759.6,0.60450625,7.957747155,NA,11.51,0,"B"
"SRB010","SRB","Savannah River","PIPA","C","LIVE",26.5,1,2,10,551.5,0.43890625,7.957747155,NA,6.24,348,"B"
"SRB011","SRB","Savannah River","PIPA","SNAG","DEAD",24.8,1,2,11,483.1,0.3844,7.957747155,NA,8.85,8,"B"
"SRB012","SRB","Savannah River","PIPA","SNAG","DEAD",11.8,1,2,12,109.4,0.205976331,18.83490451,NA,11.76,19,"B"
"SRB013","SRB","Savannah River","PIPA","SNAG","DEAD",10.8,1,2,13,91.6,0.172544379,18.83490451,NA,9,17,"B"
"SRB014","SRB","Savannah River","PIPA","C","LIVE",23.7,1,2,14,441.2,0.35105625,7.957747155,NA,3.37,50,"B"
"SRB015","SRB","Savannah River","PIPA","SNAG","DEAD",19.5,1,2,15,298.6,0.5625,18.83490451,NA,9.16,52,"B"
"SRB016","SRB","Savannah River","PIPA","I","LIVE",15.4,1,0,16,186.3,0.350828402,18.83490451,"no core, ANTS!!",8.73,69,"B"
"SRB017","SRB","Savannah River","PIPA","C","LIVE",25.6,1,2,17,514.7,0.4096,7.957747155,NA,5.31,94,"B"
"SRB018","SRB","Savannah River","PIPA","C","LIVE",28.5,1,2,18,637.9,0.50765625,7.957747155,NA,6.92,123,"B"
"SRB019","SRB","Savannah River","PIPA","SNAG","DEAD",15.5,1,2,19,188.7,0.355399408,18.83490451,NA,10.07,114,"B"
"SRB020","SRB","Savannah River","PIPA","C","LIVE",20.6,1,2,20,333.3,0.265225,7.957747155,NA,12.61,131,"B"
"SRB021","SRB","Savannah River","PIPA","C","LIVE",19.1,1,2,21,286.5,0.539659763,18.83490451,NA,12.32,139,"B"
"SRB022","SRB","Savannah River","PIPA","C","LIVE",12.9,1,2,22,130.7,0.246168639,18.83490451,NA,11.82,140,"B"
"SRB023","SRB","Savannah River","PIPA","C","LIVE",11.6,1,2,23,105.7,0.199053254,18.83490451,NA,12.13,154,"B"
"SRB024","SRB","Savannah River","PIPA","C","LIVE",21.6,1,2,24,366.4,0.2916,7.957747155,NA,19.3,144,"B"
"SRB025","SRB","Savannah River","PIPA","C","LIVE",24,1,2,25,452.4,0.36,7.957747155,NA,18.54,147,"B"
"SRB026","SRB","Savannah River","PIPA","C","LIVE",26.5,1,2,26,551.5,0.43890625,7.957747155,NA,15.61,154,"B"
"SRB027","SRB","Savannah River","PIPA","C","LIVE",27.8,1,2,27,607,0.483025,7.957747155,NA,18.28,160,"B"
"SRB028","SRB","Savannah River","PIPA","C","LIVE",24,1,2,28,452.4,0.36,7.957747155,NA,13.66,181,"B"
"SRB029","SRB","Savannah River","PIPA","C","LIVE",29.6,1,2,29,688.1,0.5476,7.957747155,NA,15.17,216,"B"
"SRB030","SRB","Savannah River","PIPA","C","LIVE",26,1,2,30,530.9,0.4225,7.957747155,NA,19.1,223,"B"
"SRB031","SRB","Savannah River","PIPA","C","LIVE",23.7,1,2,31,441.2,0.35105625,7.957747155,NA,17.06,250,"B"
"SRB032","SRB","Savannah River","PIPA","C","LIVE",37.5,1,2,32,1104.5,0.87890625,7.957747155,NA,17.92,160,"B"
"SRB033","SRB","Savannah River","PIPA","C","LIVE",26.2,1,2,33,539.1,0.429025,7.957747155,NA,19.63,274,"B"
"SRB034","SRB","Savannah River","PIPA","C","LIVE",37.6,1,2,34,1110.4,0.8836,7.957747155,NA,17.11,281,"B"
"SRB035","SRB","Savannah River","PIPA","C","LIVE",29.8,1,2,35,697.5,0.555025,7.957747155,NA,17.66,259,"B"
"SRB036","SRB","Savannah River","PIPA","C","LIVE",25.4,1,2,36,506.7,0.403225,7.957747155,NA,14.34,306,"B"
"SRB037","SRB","Savannah River","PIPA","C","LIVE",27.6,1,2,37,598.3,0.4761,7.957747155,NA,16.58,309,"B"
"SRB038","SRB","Savannah River","PIPA","C","LIVE",32.5,1,2,38,829.6,0.66015625,7.957747155,NA,16.8,318,"B"
"SRB039","SRB","Savannah River","PIPA","C","LIVE",25.5,1,2,39,510.7,0.40640625,7.957747155,NA,19.19,331,"B"
"SRB040","SRB","Savannah River","PIPA","C","LIVE",30,1,2,40,706.9,0.5625,7.957747155,NA,13.18,341,"B"
"SRB041","SRB","Savannah River","PIPA","C","LIVE",24.8,1,2,41,483.1,0.3844,7.957747155,NA,19.51,1,"B"
"SRB042","SRB","Savannah River","PIPA","C","LIVE",30.6,1,2,42,735.4,0.585225,7.957747155,NA,16.34,53,"B"
"SRB043","SRB","Savannah River","PIPA","C","LIVE",23.5,1,2,43,433.7,0.34515625,7.957747155,NA,19.25,52,"B"
"SRB044","SRB","Savannah River","PIPA","C","LIVE",23.7,1,2,44,441.2,0.35105625,7.957747155,NA,14.75,55,"B"
"SRB045","SRB","Savannah River","PIPA","C","LIVE",25.7,1,2,45,518.7,0.41280625,7.957747155,NA,17.6,76,"B"
"SRB046","SRB","Savannah River","PIPA","C","LIVE",27.8,1,2,46,607,0.483025,7.957747155,NA,19.03,93,"B"
"SRB047","SRB","Savannah River","PIPA","C","LIVE",28.8,1,2,47,651.4,0.5184,7.957747155,NA,13.77,94,"B"
"SRB048","SRB","Savannah River","QUIN","SNAG","DEAD",22.4,1,0,48,394.1,0.3136,7.957747155,"rotten, no core",14.47,126,"B"
"SRB049","SRB","Savannah River","QUIN","SNAG","DEAD",21.7,1,0,49,369.8,0.29430625,7.957747155,"rotten, no core, DBH taken at 0.5m",13.1,123,"B"
"SRB050","SRB","Savannah River","PIPA","C","LIVE",20.6,1,2,50,333.3,0.265225,7.957747155,NA,16.31,134,"B"
"SRC001","SRC","Savannah River","PIPA","C","LIVE",21.2,1,2,1,353,0.2809,7.957747155,NA,1.75,75,"C"
"SRC002","SRC","Savannah River","PIPA","C","LIVE",27,1,2,2,572.6,0.455625,7.957747155,NA,8.83,75,"C"
"SRC003","SRC","Savannah River","PIPA","SNAG","DEAD",12.1,1,2,3,115,0.21658284,18.83490451,NA,10.17,72,"C"
"SRC004","SRC","Savannah River","PIPA","I","LIVE",12.2,1,2,4,116.9,0.220177515,18.83490451,NA,10.21,75,"C"
"SRC005","SRC","Savannah River","PIPA","C","LIVE",18.8,1,2,5,277.6,0.522840237,18.83490451,NA,10.55,80,"C"
"SRC006","SRC","Savannah River","PIPA","C","LIVE",23.3,1,2,6,426.4,0.33930625,7.957747155,NA,10.85,90,"C"
"SRC007","SRC","Savannah River","PIPA","C","LIVE",16.9,1,2,7,224.3,0.4225,18.83490451,NA,7.25,105,"C"
"SRC008","SRC","Savannah River","PIPA","I","LIVE",12.6,1,2,8,124.7,0.234852071,18.83490451,"outside rotten",11.31,127,"C"
"SRC009","SRC","Savannah River","PIPA","I","LIVE",10.3,1,2,9,83.3,0.15693787,18.83490451,NA,10.59,127,"C"
"SRC010","SRC","Savannah River","PIPA","C","LIVE",29.3,1,2,10,674.3,0.53655625,7.957747155,NA,10.51,140,"C"
"SRC011","SRC","Savannah River","PIPA","C","LIVE",22.5,1,2,11,397.6,0.31640625,7.957747155,NA,11.29,158,"C"
"SRC012","SRC","Savannah River","PIPA","C","LIVE",22.1,1,2,12,383.6,0.30525625,7.957747155,NA,6.11,133,"C"
"SRC013","SRC","Savannah River","PIPA","C","LIVE",30.8,1,2,13,745.1,0.5929,7.957747155,NA,4.51,160,"C"
"SRC014","SRC","Savannah River","PIPA","C","LIVE",30,1,4,14,706.9,0.5625,7.957747155,"split stem, 4 cores taken",4.42,189,"C"
"SRC015","SRC","Savannah River","PIPA","C","LIVE",20.5,1,2,15,330.1,0.26265625,7.957747155,NA,10.51,186,"C"
"SRC016","SRC","Savannah River","PIPA","C","LIVE",23.3,1,2,16,426.4,0.33930625,7.957747155,NA,9.86,134,"C"
"SRC017","SRC","Savannah River","PIPA","C","LIVE",21.5,1,2,17,363.1,0.28890625,7.957747155,NA,7.79,224,"C"
"SRC018","SRC","Savannah River","PIPA","C","LIVE",28,1,2,18,615.8,0.49,7.957747155,NA,7.06,244,"C"
"SRC019","SRC","Savannah River","PIPA","I","LIVE",15.5,1,2,19,188.7,0.355399408,18.83490451,NA,4.16,249,"C"
"SRC020","SRC","Savannah River","QUIN","S","LIVE",11.6,1,2,20,105.7,0.199053254,18.83490451,NA,2.27,266,"C"
"SRC021","SRC","Savannah River","PIPA","C","LIVE",10.7,1,2,21,89.9,0.169363905,18.83490451,NA,1.64,135,"C"
"SRC022","SRC","Savannah River","PIPA","C","LIVE",22.5,1,2,22,397.6,0.31640625,7.957747155,NA,3.37,268,"C"
"SRC023","SRC","Savannah River","QUIN","S","LIVE",18,1,2,23,254.5,0.479289941,18.83490451,"heart rot",10.54,260,"C"
"SRC024","SRC","Savannah River","QUIN","S","LIVE",22.5,1,2,24,397.6,0.31640625,7.957747155,"heart rot",10.07,260,"C"
"SRC025","SRC","Savannah River","QUIN","S","LIVE",21.4,1,0,25,359.7,0.286225,7.957747155,"heart rot, no core",10.23,263,"C"
"SRC026","SRC","Savannah River","PIPA","SNAG","DEAD",18.1,1,2,26,257.3,0.484630178,18.83490451,NA,10.27,305,"C"
"SRC027","SRC","Savannah River","PIPA","C","LIVE",14.1,1,2,27,156.1,0.294097633,18.83490451,NA,7.47,315,"C"
"SRC028","SRC","Savannah River","PIPA","C","LIVE",20.6,1,2,28,333.3,0.265225,7.957747155,NA,3.83,311,"C"
"SRC029","SRC","Savannah River","PIPA","I","LIVE",15.2,1,2,29,181.5,0.341775148,18.83490451,NA,2.52,251,"C"
"SRC030","SRC","Savannah River","PIPA","I","LIVE",12.9,1,2,30,130.7,0.246168639,18.83490451,NA,9.69,334,"C"
"SRC031","SRC","Savannah River","PIPA","C","LIVE",27.4,1,2,31,589.6,0.469225,7.957747155,NA,9.42,324,"C"
"SRC032","SRC","Savannah River","PIPA","C","LIVE",33.8,1,2,32,897.3,0.714025,7.957747155,NA,4.97,9,"C"
"SRC033","SRC","Savannah River","PIPA","C","LIVE",12.9,1,2,33,130.7,0.246168639,18.83490451,NA,8.05,20,"C"
"SRC034","SRC","Savannah River","PIPA","I","LIVE",14,1,2,34,153.9,0.289940828,18.83490451,NA,12.45,37,"C"
"SRC035","SRC","Savannah River","PIPA","C","LIVE",38.8,1,2,35,1182.4,0.9409,7.957747155,NA,12.16,35,"C"
"VLF001","VLA","Valles Caldera Lower","PIPO","C","LIVE",22.9,1,2,1,411.9,2.860212853,5902.78,"SQUARE PLOT BASED SAMPLING METHOD.  BEFORE NEIL",NA,NA,"A"
"VLF002","VLA","Valles Caldera Lower","PIPO","C","LIVE",12.1,1,2,2,115,0.798542674,5902.78,NA,NA,NA,"A"
"VLF003","VLA","Valles Caldera Lower","PIPO","C","LIVE",15.9,1,2,3,198.6,1.378864651,5902.78,NA,NA,NA,"A"
